table,column,value
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_first_name,Mozell
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_first_name,Else
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_first_name,Keith
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_first_name,Louvenia
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_first_name,Keon
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_first_name,Lou
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_first_name,Tamia
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_last_name,Grady
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_last_name,Roberts
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_last_name,Crona
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_last_name,Kautzer
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_last_name,Hoeger
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_last_name,Toy
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_last_name,Runolfsdottir
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_last_name,Bode
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_last_name,Treutel
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,guest_last_name,Mante
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,date_of_birth,2013-02-22 11:26:22
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,date_of_birth,1997-01-15 17:37:40
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,date_of_birth,2007-09-11 19:01:39
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,date_of_birth,2001-06-18 20:05:55
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,date_of_birth,1974-05-12 21:53:58
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,date_of_birth,1974-08-20 09:28:05
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,date_of_birth,2003-07-29 22:08:15
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,date_of_birth,1997-01-20 17:11:31
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,date_of_birth,1971-11-02 01:51:56
apartment_bookings as t1 join guests as t2 on t1.guest_id = t2.guest_id,date_of_birth,1983-08-26 15:45:08
apartments,apt_id,1
apartments,apt_id,2
apartments,apt_id,3
apartments,apt_id,4
apartments,apt_id,5
apartments,apt_id,6
apartments,apt_id,7
apartments,apt_id,8
apartments,apt_id,9
apartments,apt_id,10
apartments,apt_id,11
apartments,apt_id,12
apartments,apt_id,13
apartments,apt_id,14
apartments,apt_id,15
apartments,building_id,225
apartments,building_id,673
apartments,building_id,808
apartments,building_id,744
apartments,building_id,624
apartments,building_id,790
apartments,building_id,153
apartments,building_id,734
apartments,building_id,191
apartments,apt_type_code,Flat
apartments,apt_type_code,Duplex
apartments,apt_type_code,Studio
apartments,apt_number,Suite 634
apartments,apt_number,Apt. 794
apartments,apt_number,Suite 749
apartments,apt_number,Apt. 908
apartments,apt_number,Apt. 940
apartments,apt_number,Suite 307
apartments,apt_number,Apt. 477
apartments,apt_number,Apt. 411
apartments,apt_number,Apt. 187
apartments,apt_number,Suite 693
apartments,apt_number,Apt. 859
apartments,apt_number,Apt. 837
apartments,apt_number,Suite 645
apartments,apt_number,Suite 088
apartments,apt_number,Apt. 585
apartments,bathroom_count,1
apartments,bathroom_count,2
apartments,bathroom_count,3
apartments,bedroom_count,3
apartments,bedroom_count,4
apartments,bedroom_count,5
apartments,bedroom_count,6
apartments,room_count,6
apartments,room_count,7
apartments,room_count,5
apartments,room_count,3
apartments,room_count,8
apartments,room_count,9
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,facility_code,Swimming Pool
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,facility_code,Boardband
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,facility_code,Gym
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,facility_code,Cable TV
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,building_id,225
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,building_id,808
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,building_id,744
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,building_id,624
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,building_id,790
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,building_id,191
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_type_code,Flat
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_type_code,Duplex
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_type_code,Studio
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_number,Suite 634
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_number,Apt. 908
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_number,Apt. 940
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_number,Suite 307
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_number,Apt. 187
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_number,Suite 645
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_number,Apt. 585
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,bathroom_count,1
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,bathroom_count,2
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,bathroom_count,3
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,bedroom_count,3
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,bedroom_count,4
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,bedroom_count,5
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,bedroom_count,6
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,room_count,8
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,room_count,5
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,room_count,9
apartment_facilities as t1 join apartments as t2 on t1.apt_id = t2.apt_id,room_count,7
guests,guest_id,1
guests,guest_id,2
guests,guest_id,3
guests,guest_id,4
guests,guest_id,5
guests,guest_id,6
guests,guest_id,7
guests,guest_id,8
guests,guest_id,9
guests,guest_id,10
guests,guest_id,11
guests,guest_id,12
guests,guest_id,13
guests,guest_id,14
guests,guest_id,15
guests,gender_code,Unknown
guests,gender_code,Female
guests,gender_code,Male
guests,guest_first_name,Gabe
guests,guest_first_name,Rebeca
guests,guest_first_name,Crystal
guests,guest_first_name,Mozell
guests,guest_first_name,Gregoria
guests,guest_first_name,Else
guests,guest_first_name,Keith
guests,guest_first_name,Juvenal
guests,guest_first_name,Josefina
guests,guest_first_name,Nikki
guests,guest_first_name,Louvenia
guests,guest_first_name,Keon
guests,guest_first_name,Lou
guests,guest_first_name,Kip
guests,guest_first_name,Tamia
guests,guest_last_name,Grady
guests,guest_last_name,Jerde
guests,guest_last_name,Crona
guests,guest_last_name,Roberts
guests,guest_last_name,Kautzer
guests,guest_last_name,Hoeger
guests,guest_last_name,Schowalter
guests,guest_last_name,Lehner
guests,guest_last_name,Toy
guests,guest_last_name,Bode
guests,guest_last_name,Runolfsdottir
guests,guest_last_name,Treutel
guests,guest_last_name,Mante
guests,guest_last_name,DuBuque
guests,guest_last_name,Runolfsson
guests,date_of_birth,2013-02-22 11:26:22
guests,date_of_birth,1997-01-15 17:37:40
guests,date_of_birth,2007-09-11 19:01:39
guests,date_of_birth,2001-06-18 20:05:55
guests,date_of_birth,1974-05-12 21:53:58
guests,date_of_birth,1974-08-20 09:28:05
guests,date_of_birth,1971-01-04 04:22:58
guests,date_of_birth,1995-11-04 07:09:57
guests,date_of_birth,2003-07-29 22:08:15
guests,date_of_birth,1997-01-20 17:11:31
guests,date_of_birth,1980-06-20 18:15:39
guests,date_of_birth,2015-02-03 23:34:13
guests,date_of_birth,1971-11-02 01:51:56
guests,date_of_birth,1983-08-26 15:45:08
guests,date_of_birth,1978-03-08 04:43:04
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,577
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,258
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,807
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,924
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,365
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,526
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,623
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,337
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,401
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,497
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,343
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,920
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,889
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,279
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,apt_booking_id,575
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,guest_id,2
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,guest_id,3
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,guest_id,4
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,guest_id,5
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,guest_id,7
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,guest_id,8
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,guest_id,12
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,guest_id,13
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,guest_id,14
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,guest_id,15
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_status_code,Confirmed
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_status_code,Provisional
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2016-09-26 17:13:49
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2017-03-04 02:23:49
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2016-04-01 06:28:08
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2016-04-17 12:53:59
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2016-08-04 10:33:00
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2016-05-24 20:09:38
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2017-07-03 14:15:56
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2017-02-11 14:34:14
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2016-09-28 05:00:50
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2016-06-07 05:05:18
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2017-05-13 18:17:20
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2016-11-26 05:04:31
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2017-03-13 16:20:14
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2016-07-25 02:57:04
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_start_date,2017-04-07 04:53:27
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_end_date,2017-10-07 20:47:19
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_end_date,2017-09-29 12:43:50
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_end_date,2017-10-06 11:15:58
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_end_date,2018-03-20 17:32:58
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_end_date,2017-09-30 18:41:04
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_end_date,2018-02-19 16:59:08
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_end_date,2017-11-13 13:59:45
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_end_date,2018-02-25 15:15:37
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_end_date,2017-10-07 11:38:48
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_end_date,2017-09-28 11:08:15
apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id,booking_end_date,2017-11-29 12:59:42
